"Incident ID","Incident Date",State,"City Or County",Address,"# Victims Injured","# Victims Killed","# Subjects-Suspects Injured","# Subjects-Suspects Killed","# Subjects-Suspects Arrested",Operations
597756,"July 7, 2016",Texas,Dallas,"800 Main St",9,5,0,0,0,N/A
597176,"July 7, 2016",Tennessee,Bristol,"536 Volunteer Pkwy",3,1,1,0,1,N/A
595557,"July 5, 2016",California,"Los Angeles","56th Street and Naomi Avenue",4,0,0,0,0,N/A
595166,"July 4, 2016","New York",Brooklyn,"419 Chauncey St",7,0,0,0,1,N/A
595069,"July 4, 2016",Texas,Houston,"1312 Robin",2,3,0,0,1,N/A
595048,"July 4, 2016",Pennsylvania,Pittsburgh,"Seventh  Ave and Liberty Ave",4,0,0,0,1,N/A
595279,"July 4, 2016",Illinois,"Chicago (Englewood)","5500 block of South Hermitage Avenue",4,0,0,0,0,N/A
596159,"July 4, 2016",Ohio,Cleveland,"1400 block of W. 107 Street",4,0,0,0,0,N/A
595482,"July 4, 2016",Arizona,Phoenix,"4000 block of West Southern Avenue",6,2,0,0,0,N/A
594051,"July 3, 2016",Louisiana,Monroe,"401 Lea Joyner Memorial Expy",3,2,0,0,1,N/A
594480,"July 3, 2016",Tennessee,Chattanooga,"2300 block of Daisy Street",4,0,0,0,0,N/A
592724,"June 30, 2016",Illinois,Chicago,"9500 block of South Loomis Street",4,1,0,0,0,N/A
592207,"June 29, 2016",Nevada,"Las Vegas","6100 block of West Lake Mead Boulevard",0,4,0,1,0,N/A
591975,"June 28, 2016",California,"Los Angeles","13800 block of S Avalon Boulevard",3,1,0,0,0,N/A
591294,"June 28, 2016",Illinois,Chicago,"1600 block of South Christiana",4,0,0,0,0,N/A
589488,"June 27, 2016",Oregon,Woodburn,"13436 Killiam Loop NE",1,3,0,0,1,N/A
590233,"June 26, 2016","South Carolina",Bennettsville,"Highway 38 N",4,0,0,0,0,N/A
589159,"June 26, 2016","North Carolina",Charlotte,"2240 Camp Greene St",5,0,0,0,1,N/A
588867,"June 26, 2016",Georgia,Atlanta,"1500 block of Moreland Avenue SE",4,1,0,0,0,N/A
589165,"June 26, 2016",Texas,Houston,"6000 block of Elm Street",3,1,0,0,0,N/A
588918,"June 26, 2016",Texas,"Corpus Christi","Baldwin Blvd  and Lamar",4,0,0,0,1,N/A
587755,"June 25, 2016",Texas,"Fort Worth","2466 East Lancaster Avenue",5,2,0,0,1,N/A
589470,"June 25, 2016",Virginia,Norfolk,"700 block of Craig Street",4,0,0,0,4,N/A
587983,"June 25, 2016",Illinois,Chicago,"1400 block of W. 114th Place",4,0,0,0,0,N/A
589046,"June 24, 2016",Kansas,"Kansas City","N. 3rd and Walker",4,0,0,0,0,N/A
587735,"June 24, 2016",Connecticut,Hartford,"Brook and Winter Street",5,0,0,0,0,N/A
587769,"June 24, 2016",Maryland,"District Heights","3100 block of Orleans Ave",2,3,0,0,1,N/A
586122,"June 22, 2016",Georgia,"Stone Mountain","Lancashire Cir and Central Dr",3,1,0,0,0,N/A
585821,"June 22, 2016",Washington,Olympia,"500 block of Dutterow Road SE",1,3,0,0,2,N/A
586058,"June 22, 2016",Illinois,Chicago,"3100 block of West Warren",4,0,0,0,0,N/A
586044,"June 21, 2016","New Jersey",Willingboro,"Mosshill Lane",4,0,0,0,0,N/A
585615,"June 21, 2016",Kentucky,Louisville,"2802 Rodman Street",2,2,0,0,1,N/A
583631,"June 19, 2016",Virginia,Roanoke,"2328 Melrose Avenue",4,0,0,0,0,N/A
583537,"June 18, 2016",Georgia,Waycross,"2625 Arnold Ct",2,2,0,0,0,N/A
583584,"June 18, 2016",Virginia,Exmore,"Frederick Douglass Rd",3,1,0,0,1,N/A
583362,"June 18, 2016",Illinois,Chicago,"East 79th Street and South Escanaba Avenue",4,0,0,0,0,N/A
580791,"June 14, 2016",California,Oakland,"1301 Franklin St",3,1,0,0,0,N/A
580848,"June 14, 2016",Delaware,Wilmington,"South Van Buren and Elm streets",4,0,0,0,0,N/A
579517,"June 13, 2016",California,Fresno,"East El Monte Way and Recreation Avenue",4,0,0,0,0,N/A
579786,"June 13, 2016","New York",Brooklyn,"Avenue D and E. 57th",5,0,0,0,1,N/A
580279,"June 13, 2016",Illinois,Chicago,"3200 block of West Congress",5,0,0,0,0,N/A
577157,"June 12, 2016",Florida,Orlando,"1912 S Orange Ave",53,49,0,1,0,N/A
578238,"June 11, 2016",Minnesota,Webster,"4000 block of Elmore Avenue",4,0,0,0,0,N/A
576774,"June 11, 2016","North Carolina",Charlotte,"4000 block of Collegiate Avenue",3,1,0,0,0,N/A
577938,"June 11, 2016",California,Stockton,"Alvarado Avenue",3,1,0,0,0,N/A
577574,"June 11, 2016","New Mexico",Roswell,"2300 block of Davis Ave",0,5,0,0,1,N/A
577073,"June 11, 2016",California,"Panorama City","8500 block of Cedros Avenue",2,2,0,1,0,N/A
575607,"June 9, 2016",Florida,"Fort Walton Beach","Landview Drive",4,0,0,0,3,N/A
574850,"June 8, 2016","District of Columbia",Washington,"1300 North Capitol St NW",4,0,0,0,2,N/A
574753,"June 8, 2016",Massachusetts,Boston,"66 Washington St",3,1,0,0,3,N/A
573327,"June 6, 2016",California,Visalia,"3360 S Fairway St",4,0,0,0,0,N/A
572766,"June 5, 2016",Arizona,Phoenix,"8152 N Black Canyon Hwy",3,2,1,0,0,N/A
575061,"June 5, 2016",Minnesota,Minneapolis,"8th and Humboldt Avenue N.",4,0,0,0,0,N/A
572696,"June 5, 2016",Florida,"Cape Coral","2600 block of Skyline Boulevard S",3,2,0,1,0,N/A
572513,"June 5, 2016","New York",Brooklyn,"Mermaid Ave and 16th St.",4,0,0,0,0,N/A
571859,"June 4, 2016",Colorado,Denver,"3600 block of Hudson Street",1,3,0,0,3,N/A
569225,"May 31, 2016",Illinois,Chicago,"3300 block of West Huron Street",4,0,0,0,0,N/A
569189,"May 31, 2016",Indiana,"Fort Wayne","6600 block of Pawawna Drive",4,0,0,0,0,N/A
568528,"May 30, 2016",Maryland,Baltimore,"500 block of East 43rd Street",5,0,0,0,0,N/A
568745,"May 30, 2016",California,Sacramento,"3900 block of 44th",5,0,0,0,0,N/A
567788,"May 29, 2016",Nevada,"Las Vegas","200 block of N 3rd St",4,0,0,0,2,N/A
567673,"May 29, 2016","New Jersey",Trenton,"600 block of Martin Luther King Jr. Boulevard",6,0,0,0,0,N/A
567494,"May 29, 2016",Indiana,Indianapolis,"300 block of South Meridian Street",4,0,0,0,0,N/A
567614,"May 29, 2016",Texas,Houston,"13210 Memorial Dr",6,1,0,1,0,N/A
564470,"May 23, 2016","New Jersey",Newark,"102 Isabella Avenue",5,0,0,0,0,N/A
563829,"May 22, 2016",Louisiana,"New Orleans","8639 Apple St",4,0,0,0,0,N/A
563514,"May 22, 2016",California,Stockton,"Poplar and Sutter Streets",3,1,0,0,0,N/A
563751,"May 22, 2016",Tennessee,Nashville,"100 block of Rains Avenue",4,0,0,0,0,N/A
563630,"May 21, 2016",Georgia,Jackson,"Levi Barnes Road",3,1,0,0,0,N/A
561912,"May 18, 2016",Indiana,Indianapolis,"34th Street and North Keystone Avenue",4,0,0,0,0,N/A
560782,"May 17, 2016","South Carolina",Ravenel,"5360 Savannah Highway",1,3,0,0,1,N/A
565244,"May 15, 2016",Georgia,Moultrie,"Rossman Dairy Road",0,5,0,0,1,N/A
559194,"May 15, 2016",Indiana,Evansville,"420 North Garvin Street",4,0,0,0,0,N/A
559042,"May 14, 2016",Georgia,Atlanta,"Cordova and Peoples Street",5,0,0,0,0,N/A
558796,"May 14, 2016","West Virginia",Charleston,"2337 Washington St W",3,1,0,0,3,N/A
557589,"May 11, 2016",Alabama,Birmingham,"1400 block of 21st St N",4,1,0,0,1,N/A
557479,"May 11, 2016",Illinois,Chicago,"7100 block of South State Street",5,0,0,0,0,N/A
555126,"May 8, 2016",Texas,Austin,"8600 block of North Lamar",3,1,0,0,1,N/A
555873,"May 6, 2016",Michigan,Detroit,"12300 block of Gratiot",4,1,0,0,0,N/A
555886,"May 6, 2016",Alabama,Montgomery,"1300 block of Clay Street",3,1,0,0,0,N/A
554133,"May 6, 2016",Maryland,Bethesda,"7101 Democracy Blvd",3,3,0,0,1,N/A
553803,"May 5, 2016",Louisiana,Shreveport,"300 block of North Thomas Drive",6,2,0,0,0,N/A
554027,"May 5, 2016",Florida,Miami,"2108 NW 19th Terrace",3,1,0,0,0,N/A
553570,"May 4, 2016",Minnesota,Minneapolis,"16th Avenue North and Newton Avenue North",7,1,0,0,0,N/A
551053,"May 1, 2016",Tennessee,Murfreesboro,"1955 Old Castle Drive",5,0,0,0,0,N/A
550619,"April 29, 2016",California,Oakland,"3200 block of San Pablo Avenue",5,0,0,0,0,N/A
550445,"April 29, 2016",Missouri,"Saint Louis (Ferguson)","400 block of N Dade Ave",4,0,0,0,0,N/A
549507,"April 27, 2016",Louisiana,"Baton Rouge","4300  Block of Kerrit Dr",2,2,0,0,0,N/A
549071,"April 27, 2016",Mississippi,Kilmichael,"Pecan Drive",1,3,0,0,1,N/A
548333,"April 26, 2016",Maryland,"District Heights (Forestville)","6500 block of Hil-Mar Drive",4,1,0,0,0,N/A
547639,"April 25, 2016",Tennessee,Nashville,"400 Charlotte Avenue",4,0,0,0,1,N/A
547827,"April 25, 2016",Florida,Miami,"1506 Northwest 70th Street",5,0,0,0,0,N/A
546760,"April 24, 2016",Virginia,Halifax,"1055 L P Bailey Memorial Hwy",4,0,1,0,1,N/A
547319,"April 24, 2016",Illinois,"Chicago (Englewood)","2000 block of West 68th Place",3,2,0,0,0,N/A
546818,"April 24, 2016",Colorado,Denver,"1400 block of 14th Street",4,0,0,0,1,N/A
546581,"April 23, 2016",Nevada,"Las Vegas","1650 South Hollywood Boulevard",3,1,0,0,1,N/A
546244,"April 23, 2016",Alabama,Auburn,"1200 block of Lee Road 83",1,3,0,0,1,N/A
546258,"April 23, 2016","New York","New York (Manhattan)","West 141st Street and Edgecombe Avenue",4,0,0,0,0,N/A
546550,"April 23, 2016",Kansas,Topeka,"3732 SW Topeka Blvd",4,0,0,1,0,N/A
546022,"April 22, 2016",Georgia,Appling,"3162 Johnson Drive",0,5,0,1,0,N/A
545525,"April 22, 2016",Ohio,Piketon,"4077 Union Hill Rd",0,8,0,0,4,N/A
545501,"April 21, 2016",Maryland,Baltimore,"4800 block of Frankford Avenue",4,0,0,0,1,N/A
543441,"April 19, 2016",Alabama,Blountsville,"81551 US Highway 278",4,0,0,1,0,N/A
544080,"April 19, 2016",Illinois,Chicago,"2700 block of West 53rd Street",3,1,0,0,0,N/A
543132,"April 19, 2016",Illinois,Chicago,"1400 block of West 84th Street",4,1,0,0,0,N/A
543244,"April 18, 2016",California,"Long Beach","1200 block of E. 17th Street",3,1,0,0,0,N/A
541996,"April 17, 2016",Pennsylvania,Philadelphia,"600 block of Westmoreland Street",1,3,0,0,1,N/A
543102,"April 17, 2016","South Carolina",Pelzer,"200 block of Eastview Road",3,1,0,0,0,N/A
543108,"April 17, 2016",Texas,Edinburg,"5021 W St Hwy 107",6,1,0,0,1,N/A
542259,"April 16, 2016",Michigan,Detroit,"9500 block of Oakland",4,1,0,0,1,N/A
541987,"April 16, 2016",Florida,Orlando,"1100 block of Conley Street",4,2,0,0,2,N/A
542362,"April 16, 2016",Alabama,Enterprise,"Baxter Street",4,0,0,0,0,N/A
537825,"April 10, 2016",Wisconsin,Milwaukee,"76th and Sheridan",3,1,0,0,0,N/A
537820,"April 10, 2016",California,"Los Angeles","84th Street and Towne Avenue",4,0,0,0,0,N/A
537311,"April 9, 2016",Tennessee,Memphis,"Mt Moriah Road and Ridgeway Road",4,0,0,0,0,N/A
539705,"April 9, 2016",Alabama,Anniston,"West 15th Street and Crawford Avenue",4,0,0,0,0,N/A
537085,"April 9, 2016","New Mexico",Albuquerque,"2600 block of Mesa Drive SE",4,0,0,0,1,N/A
