Co2-Emissions,Agricultural Land( %),Population,Urban_population,Tax revenue (%),Unemployment rate,Latitude,Longitude
0.087546511295279,70.12195121951218,2.7216521789500874,1.1616417078355796,24.999999999999996,39.26664293342827,70.69442314869903,68.76123641428968
0.04573928687347159,51.829268292682926,0.2041443861335872,0.20667577429562714,49.99999999999999,43.5742257030972,77.5090614708692,55.30339193991617
1.516168913720745,20.48780487804878,3.080187574031052,3.737521755967491,99.99999999999999,41.33143467426131,65.11627961896028,50.06404033950044
0.00462952340067403,48.048780487804876,0.005459342257906746,0.007403830828839766,43.81720430107526,18.76112495550018,78.78707666944433,50.02502552812778
0.3505701541095562,57.195121951219505,2.2768932174890657,2.4979059374499877,24.731182795698917,24.20790316838733,28.052949980695914,54.6538922129788
0.005519038813903975,24.26829268292683,0.0068885328974887606,0.0021752734714160773,44.35483870967741,18.76112495550018,54.75098959408223,32.10121808473076
2.0351405085622427,65.48780487804876,3.21509770434007,4.90363145843006,27.150537634408593,34.53186187255251,2.3468499203238906,31.58595252106506
0.05200632728486438,71.09756097560975,0.21155219544587803,0.221179376948767,56.182795698924714,60.16375934496263,76.48488232141115,62.3434269026222
3.7996156282601876,58.04878048780488,1.8434219001017438,2.5908831000277797,61.8279569892473,18.440726237095053,14.760652215820944,87.4626378512248
0.6210131641205467,38.78048780487805,0.635053377050846,0.6155862581834313,68.2795698924731,16.304734781060876,83.51953014864182,53.713003293968214
0.38015664972914764,69.63414634146342,0.7170623478063287,0.6656200393405135,34.94623655913978,19.295122819508723,76.55478925297916,63.062080152719176
0.017941930210035817,0.9756097560975607,0.027805828259460923,0.03776358264731488,39.784946236559136,36.56105375578498,62.28281677306899,27.68529003668804
0.3202558731518675,12.804878048780488,0.10737524442801598,0.17340082859554712,11.29032258064516,2.207191171235315,63.258052757846684,63.90586245883006
0.8514583049252772,85.36585365853658,11.970258748841012,7.234534500220445,23.65591397849462,14.595941616233539,61.0082654655035,75.17185978409971
0.012786784065180455,27.682926829268297,0.020475502600687676,0.00996134312687575,73.92473118279568,36.45425418298328,51.09824331700465,32.73905115876834
0.5889906092442687,50.48780487804878,0.6772500589755774,0.8870880528706481,39.51612903225805,16.01993592025632,89.37005434388746,57.507147204891716
0.9792553886692111,53.65853658536585,0.8215713409626719,1.3350619924111284,64.51612903225805,19.57992168031328,86.34170488502527,50.85956883250761
0.005630228240557719,7.8048780487804885,0.02786814429105263,0.02059190078539734,70.69892473118279,22.499110003559988,54.87290212137867,24.542769764399566
0.06534905848331356,39.878048780487795,0.8442580968221483,0.669414429976954,29.032258064516125,7.618369526521895,47.427296262186715,50.24979641670873
0.012635162119743533,15.853658536585366,0.05196405808190694,0.03702259453090646,43.01075268817203,8.00996796012816,64.62534226114795,75.19373298906808
0.21828506078068927,41.70731707317073,0.823649376711904,0.9523430538944716,45.698924731182785,12.139551441794236,23.24727398295361,31.59388399938794
0.2207312281670716,51.829268292682926,0.23611150870472256,0.1897764761537342,54.83870967741934,65.25453898184409,80.11860223014503,54.59874608986384
0.06397435284468546,54.8780487804878,0.16779847127599118,0.1911296158360516,52.419354838709666,64.43574225703098,17.543406417812626,56.5819100685796
4.672867060809599,40.60975609756097,15.207585819385029,21.73804509335737,38.172043010752674,42.684229263082955,25.188592665385066,34.89549326885307
0.07735751656191782,2.560975609756098,0.030939730821816298,0.03941579870514711,43.81720430107526,32.14667141331435,42.91921922782001,82.07077619962271
0.42147868392555693,55.731707317073166,0.4990237045347707,0.6228954190607991,54.301075268817186,15.129939480242081,79.00206839729097,56.80864294996031
0.03443839787357297,53.170731707317074,1.4538410301178004,0.7221116636158622,40.32258064516128,21.965112139551444,50.19561585318347,49.15219378281592
0.004892334772764696,95.85365853658537,0.8248999900669247,0.18218781351487773,36.55913978494623,4.770380918476326,35.448915551791885,58.06353026100301
0.09767485725046542,78.29268292682927,1.8398402665110292,1.5625804598197366,31.720430107526877,11.498754004983981,45.75750526092026,48.024002064816955
0.005377524998162848,23.170731707317074,0.03454154021150779,0.04253800895933168,54.03225806451612,43.289426842292634,54.25788718631241,43.07168426458052
0.10015134902593514,36.95121951219512,1.1794762065529159,0.46494536716920914,45.967741935483865,2.100391598433607,50.50483070631789,79.31455818416039
0.08369531388118116,24.39024390243903,1.8512757948985055,1.7481663076955312,34.408602150537625,11.712353150587397,45.59666906497274,53.091554600719675
5.5077480330337725,7.682926829268294,2.6465457639878363,3.632931864643162,34.408602150537625,19.47312210751157,91.6565426336121,19.490129902379827
0.0028909250929973207,9.268292682926827,0.339436282624664,0.23449201263094557,23.118279569892465,12.780348878604487,44.88007625812262,55.52167474958067
0.0101586703442738,47.6829268292683,1.1408655940328585,0.43975366935571325,43.81720430107526,6.407974368102528,53.233329247572975,54.89686114385045
0.8673887173258499,25.121951219512194,1.3558710706461727,1.9698789445839804,48.92473118279569,24.91990032039872,4.9359832889882185,29.342216026679292
100.00000000000001,67.8048780487805,100.00000000000001,99.99999999999999,25.26881720430107,15.058739765040942,72.5104863231187,79.08935334161002
0.9886054086378214,48.414634146341456,3.6014950908088528,4.842858925384203,38.70967741935483,34.24706301174796,42.95283890191991,28.562524447418213
0.0019306527718968116,86.46341463414633,0.06081715574572943,0.02879105411382117,43.81720430107526,15.129939480242081,27.634668374423818,61.86081545516106
0.033063692234944875,37.19512195121951,0.38489071217568344,0.4294013084844119,24.19354838709677,33.39266642933429,38.41975232886451,54.07465622933675
0.08098633512270816,41.34146341463414,0.36106989039570186,0.4788568674065638,36.55913978494623,41.86543253826985,47.844084437401754,25.885740389758144
0.17665978269340618,32.926829268292686,0.29095104741315336,0.275569518115877,59.139784946236546,24.350302598789607,81.23713013824354,53.8969816601994
0.28578715088920714,72.3170731707317,0.8107986090352018,1.0361105385239924,43.81720430107526,5.517977928088287,58.96484654103231,27.576338150565853
0.06686527793768278,14.146341463414632,0.08569269961265129,0.09434299610072028,65.86021505376343,25.560697757208974,71.81596342342687,59.05739893018145
1.033121611818102,54.390243902439025,0.7633086416944974,0.9350368410488833,40.0537634408602,6.550373798504806,85.6933281548462,53.97425037735453
0.0203173406885476,13.414634146341461,6.209404843664445,4.637429520148932,28.763440860215045,14.773940904236385,34.82048713095061,55.75357544809483
0.3211858210838806,74.8780487804878,0.41623081098003384,0.6067553786750723,87.09677419354837,17.15913136347455,91.78269930116116,52.28395946984287
0.00615585098473905,88.78048780487806,0.06959391448221743,0.08934150426600003,43.81720430107526,36.34745461018157,49.80530703242232,61.65048365599419
0.0017082739185893257,39.878048780487795,0.00507771916662068,0.005381951150974135,59.40860215053762,18.76112495550018,53.196331642125784,32.2216529080801
0.255199950429732,58.65853658536586,0.7682630881602771,1.041845307263535,34.94623655913978,20.46991812032752,56.333097961293745,29.732949539498403
0.41588888820378234,26.34146341463415,1.2429455497740811,1.3181719477231388,43.81720430107526,13.812744749021006,36.905333889621446,27.462474347106905
2.41128423080216,3.902439024390244,7.182243665093173,5.0882560148061335,33.6021505376344,37.98504805980777,63.970151102350485,58.313658724682476
0.07235399236249937,92.4390243902439,0.46166213137123224,0.5563031753139279,48.65591397849462,14.311142755428982,51.665291815861785,24.429856809853373
0.057050284003066,11.585365853658535,0.09695473043800393,0.11618399452903537,16.39784946236559,22.570309718761127,40.19450952399053,52.50082605530061
0.007075690787056378,90.97560975609755,0.45304677902655927,0.1357417625237295,43.81720430107526,17.977928088287648,52.973766962486295,60.85562576765338
0.16758268222658243,27.439024390243905,0.09522605081077222,0.10802339725854185,56.182795698924714,17.871128515485943,93.9849216172568,56.674968425956436
0.12424913022071002,47.5609756097561,0.07815632324092268,0.5543340284599085,76.88172043010752,18.76112495550018,13.581677662072504,58.501441618864675
0.15019669914981532,43.536585365853654,8.018656237928774,2.8215021862981313,20.16129032258064,7.08437166251335,47.273617388895346,61.05585575250032
0.020570043930942472,27.682926829268297,0.06361221935789156,0.059267660446331236,65.0537634408602,14.275542897828409,21.90288658969568,99.99999999999999
0.46355882784915076,8.414634146341463,0.39489318647271004,0.5589351897792877,55.91397849462365,23.13990744037024,97.12938085390024,56.882899466079216
3.065441952195218,63.170731707317074,4.7977657182845865,6.4202242691289335,65.0537634408602,29.69028123887505,82.30231015742444,50.22089870570581
0.05367416868467053,23.658536585365855,0.1553781921895155,0.23065182926108638,27.41935483870967,70.87931648273407,37.875969615545316,52.880585033586016
0.005266335571509104,72.1951219512195,0.16790772108108937,0.17184067254065005,25.26881720430107,31.93307226771093,51.33373028434852,45.26032417397569
0.10226394813235627,41.34146341463414,0.26611635596189037,0.2599285710708051,58.33333333333332,50.94339622641511,78.60677108227787,61.86749376047507
7.358334309610194,57.43902439024391,5.94770841858622,7.630465828668661,30.91397849462365,10.501957992168032,86.96685266952171,52.552807399956315
0.168391332602246,83.41463414634146,2.203009226999577,2.04567647682022,33.87096774193547,15.09433962264151,46.14152580176561,49.3046010777786
0.6309797800006004,57.31707317073171,0.7666435867927571,1.0086276617972405,70.43010752688171,61.05375578497687,75.54509666815815,55.77215875545556
